,inventory_id,set_num,quantity
1029,7524,7200-1,1
1030,7524,7201-1,1
1031,7524,7203-1,1
1032,7524,7204-1,1
1033,7562,9496-1,1
1034,7562,9516-1,1
1035,7618,8102-1,1
1036,7618,8104-1,1
1037,7670,8601-1,1
1038,7670,8607-1,1
1039,7703,7000-1,1
1040,7703,7001-1,1
1041,7703,7002-1,1
1042,7703,7003-1,1
1043,7707,8587-1,1
1044,7707,8588-1,1
1045,7709,8560-1,1
1046,7709,8561-1,1
1047,7709,8563-1,1
1048,7743,6851-1,1
1049,7743,6861-2,1
1050,7743,6878-1,1
1051,7743,6887-1,1
1052,7745,3187-1,1
1053,7745,3934-1,1
1054,7745,3935-1,1
1055,7766,5620-1,1
1056,7766,7632-1,1
1057,7766,7746-1,1
1058,7766,7990-1,1
1059,7766,8401-1,1
1060,7774,6578-1,1
1061,7774,6586-1,1
1062,7805,70126-1,1
1063,7805,70128-1,1
1064,7805,70129-1,1
1065,7805,70130-1,1
1066,7805,70131-1,1
1067,7874,3431-1,1
1068,7902,1428-1,1
1069,7902,1429-1,1
1070,7902,1430-1,1
1071,7929,8684-0,60
1072,7933,3347-1,1
1073,7933,3348-1,1
1074,7933,3349-1,1
1075,7944,7279-1,1
1076,7944,7285-1,1
1077,7944,7286-1,1
1078,7944,7288-1,1
1079,7944,7741-1,1
1080,7971,1858-1,1
1081,7971,6829-1,1
1082,7971,6836-1,1
1083,8019,7075-1,1
1084,8019,7099-1,1
1085,8025,8563-1,1
1086,8025,8564-1,1
1087,8025,8565-1,1
1088,8071,5920-1,1
1089,8071,5934-1,1
1090,8071,5935-1,1
1091,8091,8603-1,1
1092,8091,8605-1,1
1093,8091,8613-1,1
1094,8159,79015-1,1
1095,8159,79016-1,1
1096,8159,79017-1,1
1097,8159,79018-1,1
1098,8202,10041-1,1
1099,8202,1252-1,1
1100,8202,1254-1,1
1101,8202,1255-1,1
1102,8216,4492-1,1
1103,8216,4494-1,1
1104,8216,7255-1,1
1105,8222,5573-2,1
1106,8222,5576-1,1
1107,8226,6290-1,1
1108,8226,6291-1,1
1109,8226,6292-1,1
1110,8285,4488-1,1
1111,8285,4489-1,1
1112,8285,4490-1,1
1113,8285,4491-1,1
1114,8312,8581-1,1
1115,8312,8582-1,1
1116,8331,8770-1,1
1117,8331,8771-1,1
1118,8334,9616-1,12
1119,8398,7235-2,1
1120,8398,7279-1,1
1121,8398,7285-1,1
1122,8398,7498-1,1
1123,8401,7749-1,1
1124,8401,8083-1,1
1125,8401,8084-1,1
1126,8425,1282-1,1
1127,8425,1283-1,1
1128,8425,1284-1,1
1129,8425,1285-1,1
1130,8440,1887-1,1
1131,8440,1888-1,1
1132,8440,1889-1,1
1133,8440,1890-1,1
1134,8465,8876-1,1
1135,8471,8607-1,1
1136,8471,8608-1,1
1137,8471,8609-1,1
1138,8471,8610-1,1
1139,8471,8611-1,1
1140,8471,8612-1,1
1141,8491,70000-1,1
1142,8491,70001-1,1
1143,8491,70003-1,1
1144,8501,8601-1,1
1145,8501,8604-1,1
1146,8501,8605-1,1
1147,8558,3741-1,1
1148,8558,3742-1,1
1149,8558,3744-1,1
1150,8585,8293-1,1
1151,8585,9392-1,1
1152,8585,9395-1,1
1153,8617,9610-1,12
1154,8646,4526-1,1
1155,8646,4527-1,1
1156,8646,4528-1,1
1157,8734,71009-1,1
1158,8734,71009-10,1
1159,8734,71009-11,1
1160,8734,71009-12,1
1161,8734,71009-13,1
1162,8734,71009-14,1
1163,8734,71009-15,1
1164,8734,71009-16,1
1165,8734,71009-2,1
1166,8734,71009-3,1
1167,8734,71009-4,1
1168,8734,71009-5,1
1169,8734,71009-6,1
1170,8734,71009-7,1
1171,8734,71009-8,1
1172,8734,71009-9,1
1173,8749,8511-1,1
1174,8749,8513-1,1
1175,8759,8014-1,1
1176,8759,8015-1,1
1177,8759,8091-1,1
1178,8782,71005-0,60
1179,8837,3740-1,1
1180,8837,3742-1,1
1181,8837,3746-1,1
1182,8871,8900-1,1
1183,8871,8902-1,1
1184,8871,8905-1,1
1185,8885,4346-1,1
1186,8885,4347-1,1
1187,8885,4348-1,1
1188,8885,4349-1,1
1189,8909,8587-1,1
1190,8909,8590-1,1
1191,8909,8591-1,1
1192,8918,1062-1,1
1193,8918,1064-1,1
1194,8950,6605-1,1
1195,8950,6621-1,1
1196,8950,6628-1,1
1197,8980,8772-1,1
1198,8980,8783-1,1
1199,8997,10173-1,1
1200,8997,4548-1,1
1201,9033,71008-1,1
1202,9033,71008-10,1
1203,9033,71008-11,1
1204,9033,71008-12,1
1205,9033,71008-13,1
1206,9033,71008-14,1
1207,9033,71008-15,1
1208,9033,71008-16,1
1209,9033,71008-2,1
1210,9033,71008-3,1
1211,9033,71008-4,1
1212,9033,71008-5,1
1213,9033,71008-6,1
1214,9033,71008-7,1
1215,9033,71008-8,1
1216,9033,71008-9,1
1217,9094,8566-1,1
1218,9094,8567-1,1
1219,9123,5856-1,1
1220,9123,5857-1,1
1221,9123,5858-1,1
1222,9132,1290-1,1
1223,9132,1291-1,1
1224,9132,1292-1,1
1225,9132,1293-1,1
1226,9149,7104-1,1
1227,9149,7144-1,1
1228,9178,7236-1,1
1229,9178,7238-1,1
1230,9178,7890-1,1
1231,9178,7944-1,1
1232,9210,6503-1,1
1233,9210,6643-1,1
1234,9253,9249-1,1
1235,9253,9251-1,1
1236,9283,9488-1,1
1237,9283,9489-1,1
1238,9283,9495-1,1
1239,9329,60000-1,1
1240,9329,60001-1,1
1241,9329,60002-1,1
1242,9381,8783-1,1
1243,9381,8786-1,1
1244,9386,41533-1,1
1245,9386,41534-1,1
1246,9386,41535-1,1
1247,9406,7499-1,1
1248,9406,7895-1,1
1249,9406,7937-1,1
1250,9406,7939-1,1
1251,9412,7103-1,1
1252,9412,7113-1,1
1253,9426,7638-1,1
1254,9426,7641-1,1
1255,9426,7642-1,1
1256,9426,7686-1,1
1257,9426,8402-1,1
1258,9443,7602-1,1
1259,9443,7604-1,1
1260,9443,7606-1,1
1261,9443,7609-1,1
1262,9443,7610-1,1
1263,9443,7871-1,1
1264,9443,7872-1,1
1265,9443,7873-1,1
1266,9443,7875-1,1
1267,9471,7124-1,1
1268,9471,7190-1,1
1269,9471,7200-1,1
1270,9502,7891-1,1
1271,9502,7894-1,1
1272,9502,7901-1,1
1273,9502,7903-1,1
1274,9540,3219-1,1
1275,9540,4492-1,1
1276,9540,4493-1,1
1277,9540,4494-1,1
1278,9540,4495-1,1
1279,9620,8587-1,1
1280,9620,8590-1,1
1281,9620,8591-1,1
1282,9624,71010-0,60
1283,9657,1843-2,1
1284,9657,1843-3,1
1285,9665,8206-1,1
1286,9665,8426-1,1
1287,9665,8487-1,1
1288,9678,8610-1,1
1289,9678,8612-1,1
1290,9678,8615-1,1
1291,9678,8617-1,1
1292,9678,8619-1,1
1293,9691,6282-1,1
1294,9691,6283-1,1
1295,9700,8709-1,1
1296,9700,8958-1,1
1297,9700,8959-1,1
1298,9708,6212-1,1
1299,9708,66254-1,1
1300,9709,2259-1,1
1301,9709,2260-1,1
1302,9709,2506-1,1
1303,9728,3740-1,1
1304,9728,3743-1,1
1305,9730,20203-1,1
1306,9730,20204-1,1
1307,9730,20205-1,1
1308,9749,5994-1,1
1309,9749,5999-1,1
1310,9750,10075-1,1
1311,9750,1374-1,1
1312,9750,1376-1,1
1313,9765,71004-0,60
1314,9820,20009-1,1
1315,9830,4097-1,1
1316,9830,4099-1,1
1317,9904,20004-1,1
1318,9905,8833-1,1
1319,9905,8833-10,1
1320,9905,8833-11,1
1321,9905,8833-12,1
1322,9905,8833-13,1
1323,9905,8833-14,1
1324,9905,8833-15,1
1325,9905,8833-16,1
1326,9905,8833-2,1
1327,9905,8833-3,1
1328,9905,8833-4,1
1329,9905,8833-5,1
1330,9905,8833-6,1
1331,9905,8833-7,1
1332,9905,8833-8,1
1333,9905,8833-9,1
1334,9925,3748-1,1
1335,9925,4548-1,1
1336,9925,5300-1,1
1337,9943,4865-1,1
1338,9943,4866-1,1
1339,9943,4867-1,1
1340,9955,4182-1,1
1341,9955,4183-1,1
1342,9960,71005-1,1
1343,9960,71005-10,1
1344,9960,71005-11,1
1345,9960,71005-12,1
1346,9960,71005-13,1
1347,9960,71005-14,1
1348,9960,71005-15,1
1349,9960,71005-16,1
1350,9960,71005-2,1
1351,9960,71005-3,1
1352,9960,71005-4,1
1353,9960,71005-5,1
1354,9960,71005-6,1
1355,9960,71005-7,1
1356,9960,71005-8,1
1357,9960,71005-9,1
1358,9991,9612-1,12
1359,10014,8511-1,1
1360,10014,8513-1,1
1361,10028,7235-2,1
1362,10028,7236-2,1
1363,10028,7741-1,1
1364,10028,7890-1,1
1365,10028,7942-1,1
1366,10028,7945-1,1
1367,10043,7242-1,1
1368,10043,7733-1,1
1369,10043,7990-1,1
1370,10043,7991-1,1
1371,10052,71001-0,60
1372,10089,4056-1,1
1373,10089,4057-1,1
1374,10089,4058-1,1
1375,10089,4059-1,1
1376,10089,4060-1,1
1377,10089,4061-1,1
1378,10089,4062-1,1
1379,10089,4063-1,1
1380,10089,4064-1,1
1381,10089,4065-1,1
1382,10089,4066-1,1
1383,10089,4067-1,1
1384,10089,4068-1,1
1385,10089,4069-1,1
1386,10089,4070-1,1
1387,10089,4071-1,1
1388,10089,4072-1,1
1389,10089,4073-1,1
1390,10089,4074-1,1
1391,10089,4075-1,1
1392,10089,4076-1,1
1393,10089,4077-1,1
1394,10089,4078-1,1
1395,10089,4079-1,1
1396,10158,10020-1,1
1397,10158,10022-1,1
1398,10158,10025-1,1
1399,10158,4515-1,1
1400,10158,4520-1,2
1401,10158,4548-1,1
1402,10180,7285-1,1
1403,10180,7741-1,1
1404,10227,1475-1,1
1405,10227,6526-1,1
1406,10227,6679-1,1
1407,10229,4695-1,1
1408,10229,4750-1,1
1409,10229,4751-1,1
1410,10235,7507-1,1
1411,10259,9471-1,1
1412,10259,9474-1,1
1413,10265,8512-1,1
1414,10265,8514-1,1
1415,10267,9615-1,1
1416,10267,9630-1,1
1417,10273,3302-1,1
1418,10273,3303-1,1
1419,10273,3305-1,2
1420,10273,3306-1,1
1421,10273,3317-1,2
1422,10318,4601-1,1
1423,10318,4605-1,1
1424,10318,4609-1,1
1425,10391,6336-1,1
1426,10391,6516-1,1
1427,10391,6614-1,1
1428,10405,7422-1,1
1429,10405,7423-1,1
1430,10405,7424-1,1
1431,10406,1740-1,1
1432,10406,1741-1,1
1433,10406,1742-1,1
1434,10421,5969-1,1
1435,10421,5970-1,1
1436,10421,5971-1,1
1437,10421,5972-1,1
1438,10421,5973-1,1
1439,10421,5974-1,1
1440,10421,8399-1,1
1441,10421,8400-1,1
1442,10435,7235-1,1
1443,10435,7245-1,1
1444,10435,7743-1,1
1445,10481,5836-1,1
1446,10481,5837-1,1
1447,10481,5838-1,1
1448,10481,5850-1,1
1449,10511,9686-1,1
1450,10515,2882-1,1
1451,10515,2884-1,1
1452,10515,2886-1,1
1453,10515,6407-1,1
1454,10561,9488-1,1
1455,10561,9489-1,1
1456,10645,7133-1,1
1457,10645,7143-1,1
1458,10645,7146-1,1
1459,10645,7153-1,1
1460,10656,7736-1,1
1461,10656,7737-1,1
1462,10656,7738-1,1
1463,10676,7913-1,1
1464,10676,7914-1,1
1465,10676,7957-1,1
1466,10690,8580-1,2
1467,10779,8614-1,1
1468,10779,8615-1,1
1469,10790,3731-1,2
1470,10795,5370a-1,1
1471,10795,5370b-1,1
1472,10799,10176-1,1
1473,10799,F6316-1,1
1474,10806,8200-1,1
1475,10806,8201-1,1
1476,10806,8206-1,1
1477,10837,1498-1,1
1478,10837,1499-1,1
1479,10850,8588-1,1
1480,10850,8589-1,1
1481,10850,8592-1,1
1482,10921,4612-1,1
1483,10921,4613-1,1
1484,10921,4614-1,1
1485,10976,9798-1,1
1486,10976,9833-1,1
1487,10993,1875-1,1
1488,10993,1876-1,1
1489,10993,1877-1,1
1490,10995,1380-1,1
1491,10995,1381-1,1
1492,10995,1382-1,1
1493,10995,1383-1,1
1494,10997,5529-1,1
1495,10997,6131-1,1
1496,11043,8593-1,1
1497,11043,8596-1,1
1498,11050,7009-1,1
1499,11050,7090-1,1
1500,11050,7091-1,1
1501,11050,7092-1,1
1502,11050,7093-1,1
1503,11050,7094-1,1
1504,11053,70409-1,1
1505,11053,70411-1,1
1506,11075,9628-1,1
1507,11075,9632-1,1
1508,11115,4192-1,1
1509,11115,4193-1,1
1510,11116,8683-1,1
1511,11116,8683-10,1
1512,11116,8683-11,1
1513,11116,8683-12,1
1514,11116,8683-13,1
1515,11116,8683-14,1
1516,11116,8683-15,1
1517,11116,8683-16,1
1518,11116,8683-2,1
1519,11116,8683-3,1
1520,11116,8683-4,1
1521,11116,8683-5,1
1522,11116,8683-6,1
1523,11116,8683-7,1
1524,11116,8683-8,1
1525,11116,8683-9,1
1526,11143,71000-0,60
1527,11175,1702-1,1
1528,11175,1704-1,1
1529,11190,71002-1,1
1530,11190,71002-10,1
1531,11190,71002-11,1
1532,11190,71002-12,1
1533,11190,71002-13,1
1534,11190,71002-14,1
1535,11190,71002-15,1
1536,11190,71002-16,1
1537,11190,71002-2,1
1538,11190,71002-3,1
1539,11190,71002-4,1
1540,11190,71002-5,1
1541,11190,71002-6,1
1542,11190,71002-7,1
1543,11190,71002-8,1
1544,11190,71002-9,1
1545,11194,8799-1,1
1546,11194,8800-1,1
1547,11253,4915-1,1
1548,11253,4916-1,1
1549,11253,4917-1,1
1550,11253,4918-1,1
1551,11269,8511-1,1
1552,11269,8512-1,1
1553,11269,8514-1,1
1554,11304,7467-1,1
1555,11304,7470-1,1
1556,11304,7471-1,1
1557,11325,3741-1,1
1558,11325,3742-1,1
1559,11325,3746-1,1
1560,11344,4481-1,1
1561,11344,4482-1,1
1562,11344,7163-1,1
1563,11380,8805-1,1
1564,11380,8805-10,1
1565,11380,8805-11,1
1566,11380,8805-12,1
1567,11380,8805-13,1
1568,11380,8805-14,1
1569,11380,8805-15,1
1570,11380,8805-16,1
1571,11380,8805-2,1
1572,11380,8805-3,1
1573,11380,8805-4,1
1574,11380,8805-5,1
1575,11380,8805-6,1
1576,11380,8805-7,1
1577,11380,8805-8,1
1578,11380,8805-9,1
1579,11384,3741-1,1
1580,11384,3744-1,1
1581,11418,1417-2,1
1582,11436,8362-1,1
1583,11436,8389-1,1
1584,11476,8531-1,1
1585,11476,8532-1,1
1586,11476,8533-1,1
1587,11476,8534-1,1
1588,11476,8535-1,1
1589,11476,8536-1,1
1590,11476,8540-1,1
1591,11476,8541-1,1
1592,11476,8542-1,1
1593,11491,7235-2,1
1594,11491,7279-1,1
1595,11491,7286-1,1
1596,11491,7741-1,1
1597,11550,8944-1,1
1598,11550,8945-1,1
1599,11550,8946-1,1
1600,11550,8947-1,1
1601,11550,8948-1,1
1602,11550,8949-1,1
1603,11551,8755-1,1
1604,11551,8756-1,1
1605,11551,8761-1,1
1606,11554,6966-1,1
1607,11554,7252-1,1
1608,11554,7259-1,1
1609,11605,8049-1,1
1610,11605,8259-1,1
1611,11605,8260-1,1
1612,11605,8293-1,1
1613,11608,4051-1,1
1614,11608,4052-1,1
1615,11608,4053-1,1
1616,11759,60050-1,1
1617,11759,60052-1,1
1618,11759,7499-1,1
1619,11759,7895-1,1
1620,11767,6825-1,1
1621,11767,6847-1,1
1622,11767,6848-2,1
1623,11784,71009-0,60
1624,11786,7877-1,1
1625,11786,7913-1,1
1626,11786,7929-1,1
1627,11855,7770-1,1
1628,11855,7771-1,1
1629,11855,7772-1,1
1630,11855,7773-1,1
1631,11855,7774-1,1
1632,11855,7775-1,1
1633,11855,7776-1,1
1634,11861,7238-1,1
1635,11861,7239-1,1
1636,11861,7240-1,1
1637,11861,7241-1,1
1638,11879,7101-1,1
1639,11879,7111-1,1
1640,11879,7131-1,1
1641,11935,7630-1,1
1642,11935,7631-1,1
1643,11935,7633-1,1
1644,11935,7685-1,1
1645,11966,344-1,1
1646,11966,346-2,1
1647,11966,347-1,1
1648,11966,603-3,1
1649,12000,2878-1,1
1650,12068,8509-1,1
1651,12068,8510-1,1
1652,12068,8513-1,1
1653,12110,7235-2,1
1654,12110,7236-2,1
1655,12110,7741-1,1
1656,12110,7744-1,1
1657,12113,8588-1,1
1658,12113,8589-1,1
1659,12113,8592-1,1
1660,12121,10068-1,1
1661,12121,10069-1,1
1662,12121,10070-1,1
1663,12121,10079-1,1
1664,12121,10080-1,1
1665,12137,1286-1,1
1666,12137,1287-1,1
1667,12137,1288-1,1
1668,12137,1289-1,1
1669,12146,1088-1,1
1670,12146,1098-1,1
1671,12146,6572-1,1
1672,12193,4582-1,1
1673,12193,4584-1,1
1674,12222,75028-1,1
1675,12222,75029-1,1
1676,12222,75030-1,1
1677,12273,3740-1,1
1678,12273,3747-1,1
1679,12307,7667-1,1
1680,12307,7668-1,1
1681,12307,8017-1,1
1682,12322,41545-1,1
1683,12322,41546-1,1
1684,12322,41547-1,1
1685,12344,8833-0,60
1686,12346,8370-1,1
1687,12346,8371-1,1
1688,12437,8803-1,1
1689,12437,8803-10,1
1690,12437,8803-11,1
1691,12437,8803-12,1
1692,12437,8803-13,1
1693,12437,8803-14,1
1694,12437,8803-15,1
1695,12437,8803-16,1
1696,12437,8803-2,1
1697,12437,8803-3,1
1698,12437,8803-4,1
1699,12437,8803-5,1
1700,12437,8803-6,1
1701,12437,8803-7,1
1702,12437,8803-8,1
1703,12437,8803-9,1
1704,12445,8956-1,1
1705,12445,8957-1,1
1706,12445,8958-1,1
1707,12445,8959-1,1
1708,12445,8960-1,1
1709,12445,8961-1,1
1710,12465,1871-1,1
1711,12465,1872-1,1
1712,12465,1873-1,1
1713,12590,5573-1,1
1714,12590,5576-1,1
1715,12669,7111-1,1
1716,12669,7121-1,1
1717,12692,9847-1,1
1718,12748,75031-1,1
1719,12748,75032-1,1
1720,12748,75033-1,1
1721,12759,7101-1,1
1722,12759,7111-1,1
1723,12759,7171-1,1
1724,12789,2585-1,1
1725,12813,75015-1,1
1726,12813,75035-1,1
1727,12813,75043-1,1
1728,12830,8784-1,1
1729,12830,8785-1,1
1730,12836,4108-1,1
1731,12836,4109-1,2
1732,12836,4110-1,1
1733,12836,4111-1,1
1734,12856,1417-1,1
1735,12856,1418-1,1
1736,12856,1419-1,1
1737,12856,1420-1,1
1738,12907,6719-1,1
1739,12907,6720-1,1
1740,12907,6721-1,1
1741,12907,6722-1,1
1742,12955,7130-1,1
1743,12955,7150-1,1
1744,12999,3302-1,1
1745,12999,3303-1,1
1746,12999,3304-1,2
1747,12999,3305-1,2
1748,12999,3306-1,1
1749,13073,6762-1,1
1750,13073,6763-1,1
1751,13073,6764-1,1
1752,13083,10020-1,2
1753,13083,10022-1,3
1754,13083,10025-1,2
1755,13141,8733-1,1
1756,13141,8734-1,1
1757,13141,8764-1,1
1758,13153,3741-1,1
1759,13153,3747-1,1
1760,13224,20004-1,1
1761,13238,8560-1,1
1762,13238,8561-1,1
1763,13238,8562-1,1
1764,13254,8259-1,1
1765,13254,8290-1,1
1766,13254,8293-1,1
1767,13254,8294-1,1
1768,13269,7142-1,1
1769,13269,7152-1,1
1770,13286,7110-1,1
1771,13286,7144-1,1
1772,13355,7235-1,1
1773,13355,7236-1,1
1774,13355,7245-1,1
1775,13355,7890-1,1
1776,13355,7902-1,1
1777,13355,7903-1,1
1778,13370,7891-1,1
1779,13370,7893-1,1
1780,13370,7894-1,1
1781,13370,7901-1,1
1782,13380,1246-1,1
1783,13380,1247-1,1
1784,13380,1248-1,1
1785,13380,1249-1,1
1786,13380,1250-1,1
1787,13380,1251-1,1
1788,13398,7890-1,1
1789,13398,7892-1,1
1790,13398,7902-1,1
1791,13398,7903-1,1
1792,13412,4415-1,1
1793,13412,4416-1,1
1794,13412,4417-1,1
1795,13412,4418-1,1
1796,13423,8583-1,1
1797,13423,8584-1,1
1798,13427,6611-1,1
1799,13427,6628-1,1
1800,13427,6629-1,1
1801,13447,8827-0,60
1802,13450,7467-1,1
1803,13450,7468-1,1
1804,13450,7469-1,1
1805,13450,7470-1,1
1806,13450,7471-1,1
1807,13480,71002-0,60
1808,13538,8727-1,1
1809,13538,8728-1,1
1810,13538,8729-1,1
1811,13538,8730-1,1
1812,13538,8731-1,1
1813,13538,8732-1,1
1814,13576,8509-1,1
1815,13576,8510-1,1
1816,13576,8511-1,1
1817,13576,8512-1,1
1818,13576,8513-1,1
1819,13576,8514-1,1
1820,13603,8683-0,60
1821,13617,7620-1,1
1822,13617,7621-1,1
1823,13617,7622-1,1
1824,13617,7623-1,1
1825,13661,7895-1,1
1826,13661,7896-1,2
1827,13696,7241-1,1
1828,13696,7246-1,1
1829,13883,4492-1,1
1830,13883,4494-1,1
1831,13883,7256-1,1
1832,13906,8922-1,1
1833,13906,8923-1,1
1834,13906,8924-1,1
1835,13907,8602-1,1
1836,13907,8603-1,1
1837,13907,8606-1,1
1838,13917,10013-1,1
1839,13917,10017-1,1
1840,13917,10153-1,1
1841,13917,3741-1,1
1842,13917,3742-1,1
1843,13917,3743-1,1
1844,13917,4515-2,1
1845,13917,4520-2,2
1846,13917,4548-1,1
1847,13941,10001-1,1
1848,13941,10002-1,1
1849,13960,8900-1,1
1850,13960,8901-1,1
1851,13960,8902-1,1
1852,13960,8903-1,1
1853,13960,8904-1,1
1854,13960,8905-1,1
1855,13992,71007-0,60
1856,14011,4436-1,1
1857,14011,7235-2,1
1858,14011,7279-1,1
1859,14011,7498-1,1
1860,14079,1274-1,1
1861,14079,1275-1,1
1862,14079,1276-1,1
1863,14079,1277-1,1
1864,14096,2258-1,1
1865,14096,2259-1,1
1866,14096,2519-1,1
1867,14127,8667-1,1
1868,14127,8670-1,1
1869,14152,6216-1,1
1870,14152,6293-1,1
1871,14154,7895-1,1
1872,14154,7896-1,1
1873,14154,7937-1,1
1874,14154,7939-1,1
1875,14174,1990-1,1
1876,14174,1991-1,1
1877,14174,1992-1,1
1878,14198,1431-1,1
1879,14198,8588-1,1
1880,14198,8589-1,1
1881,14198,8592-1,1
1882,14222,10121-1,2
1883,14222,3433-1,1
1884,14233,7654-1,1
1885,14233,7670-1,1
1886,14247,7803-1,4
1887,14247,7808-1,4
1888,14248,7914-1,1
1889,14248,9488-1,1
1890,14248,9491-1,1
1891,14276,8007-1,1
1892,14276,8009-1,1
1893,14277,3403-1,1
1894,14277,3418-1,1
1895,14277,3419-1,1
1896,14280,8733-1,1
1897,14280,8734-1,1
1898,14280,8764-1,1
1899,14297,8509-1,1
1900,14297,8511-1,1
1901,14297,8512-1,1
1902,14297,8513-1,1
1903,14328,7895-1,1
1904,14328,7896-1,1
1905,14328,7898-1,1
1906,14328,7997-1,1
1907,14390,6452-1,1
1908,14390,6458-1,1
1909,14390,6465-1,1
1910,14418,2878-1,1
1911,14426,5000062-1,1
1912,14442,71011-1,1
1913,14442,71011-10,1
1914,14442,71011-11,1
1915,14442,71011-12,1
1916,14442,71011-13,1
1917,14442,71011-14,1
1918,14442,71011-15,1
1919,14442,71011-16,1
1920,14442,71011-2,1
1921,14442,71011-3,1
1922,14442,71011-4,1
1923,14442,71011-5,1
1924,14442,71011-6,1
1925,14442,71011-7,1
1926,14442,71011-8,1
1927,14442,71011-9,1
1928,14465,8383-1,1
1929,14465,8385-1,1
1930,14493,6633-1,1
1931,14493,6653-1,1
1932,14493,6656-1,1
1933,14495,7749-1,1
1934,14495,8083-1,1
1935,14495,8089-1,1
1936,14498,851097-1,1
1937,14498,8736-1,1
1938,14498,8738-1,1
1939,14498,8740-1,1
1940,14508,71011-0,60
1941,14524,8550-1,1
1942,14524,8553-1,1
1943,14524,8554-1,1
1944,14524,8562-1,1
1945,14568,8201-1,1
1946,14568,9478-1,1
1947,14568,9485-1,1
1948,14711,2535-1,1
1949,14711,2536-1,1
1950,14711,2537-1,1
1951,14711,2538-1,1
1952,14711,2539-1,1
1953,14711,2540-1,1
1954,14711,2541-1,1
1955,14711,2542-1,1
1956,14711,2543-1,1
1957,14711,2544-1,1
1958,14790,851441-1,1
1959,14790,8742-1,1
1960,14790,8756-1,1
1961,14812,10024-1,1
1962,14812,10124-1,1
1963,14812,3451-1,1
